idade,renda,etnia,genero,casa_propria,outras_rendas,estado_civil,escolaridade,inadimplente
25,4921,Negro,Feminino,1,0,Solteiro,Pós-graduação,0
28,4347,Branco,Feminino,1,1,Solteiro,Superior,0
46,5057,Branco,Masculino,0,0,Solteiro,Médio,0
22,6502,Indígena,Masculino,0,0,Casado,Pós-graduação,0
64,6736,Indígena,Masculino,0,0,Solteiro,Médio,0
64,6634,Pardo,Masculino,1,0,Casado,Médio,0
24,8033,Pardo,Feminino,0,0,Viúvo,Superior,0
35,2599,Pardo,Feminino,1,1,Casado,Fundamental,1
45,6807,Amarelo,Feminino,0,1,Solteiro,Superior,1
29,5276,Indígena,Feminino,1,0,Divorciado,Médio,1
29,6159,Branco,Masculino,0,0,Viúvo,Médio,0
53,9134,Indígena,Masculino,0,1,Casado,Pós-graduação,0
46,2611,Indígena,Masculino,1,0,Viúvo,Médio,1
28,7230,Indígena,Feminino,0,1,Casado,Fundamental,0
23,4855,Branco,Masculino,0,0,Viúvo,Médio,0
38,2588,Branco,Masculino,0,0,Casado,Médio,0
27,8387,Branco,Masculino,0,0,Divorciado,Pós-graduação,0
49,9624,Branco,Masculino,0,1,Casado,Superior,1
64,3628,Pardo,Masculino,0,1,Solteiro,Pós-graduação,1
50,6611,Pardo,Masculino,0,0,Divorciado,Médio,0
34,4460,Negro,Feminino,0,1,Viúvo,Médio,1
20,7511,Pardo,Feminino,0,1,Viúvo,Superior,1
60,7378,Branco,Masculino,0,0,Solteiro,Pós-graduação,1
35,4887,Negro,Feminino,1,0,Divorciado,Superior,1
27,7226,Negro,Masculino,0,0,Divorciado,Pós-graduação,0
58,8173,Indígena,Feminino,0,0,Viúvo,Fundamental,0
56,5403,Amarelo,Feminino,0,0,Solteiro,Pós-graduação,1
60,2175,Indígena,Masculino,1,1,Viúvo,Superior,1
25,9586,Negro,Masculino,1,1,Viúvo,Pós-graduação,0
51,1828,Pardo,Masculino,1,1,Casado,Pós-graduação,1
54,3849,Amarelo,Feminino,1,1,Casado,Médio,0
58,4666,Negro,Masculino,0,0,Divorciado,Médio,0
50,6478,Amarelo,Masculino,0,1,Solteiro,Pós-graduação,1
66,6244,Negro,Masculino,1,0,Viúvo,Fundamental,0
27,4203,Indígena,Feminino,0,0,Solteiro,Pós-graduação,1
57,8309,Amarelo,Masculino,0,0,Viúvo,Superior,0
35,8912,Negro,Masculino,1,0,Casado,Pós-graduação,1
42,7333,Amarelo,Feminino,0,0,Casado,Pós-graduação,1
59,2713,Negro,Feminino,0,1,Solteiro,Médio,1
58,8572,Negro,Masculino,1,1,Divorciado,Fundamental,1
53,6380,Amarelo,Masculino,1,0,Casado,Médio,1
19,1836,Pardo,Feminino,0,1,Viúvo,Superior,1
36,5072,Negro,Feminino,0,0,Solteiro,Fundamental,0
27,6463,Pardo,Masculino,1,0,Solteiro,Fundamental,1
66,7187,Negro,Masculino,1,1,Viúvo,Pós-graduação,0
20,8691,Negro,Feminino,1,1,Solteiro,Pós-graduação,1
36,8489,Negro,Feminino,1,1,Divorciado,Médio,0
68,5066,Pardo,Feminino,0,0,Casado,Pós-graduação,1
43,6076,Negro,Feminino,0,0,Divorciado,Fundamental,1
68,5203,Pardo,Masculino,1,1,Viúvo,Fundamental,0
68,8549,Indígena,Feminino,0,1,Solteiro,Pós-graduação,1
64,1593,Amarelo,Feminino,0,1,Solteiro,Superior,1
42,5298,Pardo,Feminino,1,0,Casado,Superior,0
67,8936,Branco,Feminino,1,1,Viúvo,Pós-graduação,1
34,6900,Negro,Feminino,0,0,Divorciado,Médio,1
27,5639,Amarelo,Feminino,0,1,Solteiro,Pós-graduação,1
63,5448,Amarelo,Feminino,1,0,Divorciado,Superior,1
68,2100,Indígena,Feminino,1,0,Divorciado,Superior,0
67,6160,Amarelo,Feminino,0,0,Solteiro,Pós-graduação,0
28,3592,Amarelo,Masculino,0,1,Casado,Pós-graduação,0
28,4675,Branco,Masculino,0,1,Solteiro,Fundamental,0
29,3609,Branco,Masculino,1,1,Casado,Fundamental,0
57,5446,Branco,Feminino,0,1,Viúvo,Fundamental,0
65,2633,Branco,Masculino,0,1,Viúvo,Fundamental,0
25,6190,Pardo,Masculino,1,1,Viúvo,Fundamental,1
41,9268,Branco,Feminino,0,0,Viúvo,Médio,1
31,1590,Amarelo,Masculino,1,1,Casado,Médio,0
40,4899,Branco,Masculino,1,0,Solteiro,Fundamental,0
67,3815,Negro,Feminino,0,0,Casado,Fundamental,1
53,5893,Amarelo,Feminino,1,0,Casado,Médio,1
34,1716,Pardo,Masculino,1,0,Casado,Pós-graduação,1
62,2608,Branco,Masculino,0,0,Viúvo,Superior,0
22,7378,Amarelo,Feminino,0,1,Viúvo,Pós-graduação,0
20,6332,Branco,Masculino,1,0,Casado,Fundamental,0
26,2115,Negro,Masculino,1,1,Casado,Fundamental,1
37,4766,Branco,Feminino,1,1,Divorciado,Fundamental,0
67,8023,Negro,Masculino,1,1,Divorciado,Pós-graduação,1
37,6015,Amarelo,Masculino,0,1,Solteiro,Médio,0
68,8393,Negro,Feminino,0,1,Solteiro,Fundamental,1
36,1560,Negro,Masculino,1,0,Divorciado,Pós-graduação,0
38,6786,Indígena,Masculino,0,1,Divorciado,Médio,1
33,3573,Amarelo,Masculino,1,1,Casado,Fundamental,0
50,3789,Pardo,Masculino,0,1,Viúvo,Pós-graduação,1
22,5098,Negro,Feminino,1,0,Solteiro,Superior,1
41,6473,Amarelo,Feminino,0,0,Solteiro,Pós-graduação,0
32,7302,Negro,Masculino,1,1,Divorciado,Superior,0
43,7357,Indígena,Masculino,0,1,Casado,Pós-graduação,1
61,9576,Pardo,Masculino,0,1,Solteiro,Médio,1
42,2161,Pardo,Feminino,0,0,Divorciado,Pós-graduação,0
45,4566,Negro,Masculino,1,1,Divorciado,Médio,1
50,9553,Amarelo,Feminino,1,0,Casado,Superior,1
63,8383,Branco,Feminino,0,1,Divorciado,Médio,1
35,2395,Branco,Masculino,0,0,Solteiro,Pós-graduação,0
35,2292,Amarelo,Feminino,1,0,Casado,Superior,1
55,3689,Amarelo,Masculino,1,0,Divorciado,Médio,0
50,7300,Amarelo,Feminino,1,1,Divorciado,Fundamental,0
44,3516,Negro,Feminino,1,0,Casado,Fundamental,1
66,7866,Amarelo,Masculino,0,0,Solteiro,Superior,0
67,5692,Branco,Feminino,1,1,Solteiro,Superior,0
32,5929,Pardo,Masculino,1,1,Viúvo,Superior,0
61,9280,Pardo,Masculino,0,1,Divorciado,Fundamental,1
30,3670,Amarelo,Feminino,0,0,Solteiro,Superior,1
69,9528,Branco,Feminino,0,0,Viúvo,Superior,0
51,9409,Amarelo,Masculino,0,0,Casado,Superior,0
21,7861,Amarelo,Feminino,1,0,Viúvo,Superior,0
52,2409,Amarelo,Feminino,1,1,Divorciado,Superior,1
36,5480,Amarelo,Feminino,1,0,Casado,Médio,1
48,5664,Indígena,Feminino,1,1,Solteiro,Médio,1
42,2848,Negro,Masculino,1,0,Casado,Médio,0
57,7738,Branco,Feminino,0,0,Casado,Superior,1
29,4797,Amarelo,Feminino,0,1,Solteiro,Superior,0
29,6146,Negro,Masculino,0,0,Divorciado,Pós-graduação,0
59,7090,Indígena,Masculino,0,1,Divorciado,Pós-graduação,1
42,9227,Negro,Feminino,1,0,Viúvo,Superior,1
50,4953,Indígena,Masculino,0,1,Casado,Médio,1
54,5863,Amarelo,Feminino,0,1,Casado,Pós-graduação,1
45,9684,Indígena,Masculino,1,0,Divorciado,Pós-graduação,0
69,3616,Pardo,Feminino,1,0,Casado,Fundamental,0
60,9113,Amarelo,Masculino,1,1,Casado,Médio,1
26,5389,Indígena,Masculino,0,1,Divorciado,Pós-graduação,1
31,8339,Amarelo,Feminino,1,1,Viúvo,Pós-graduação,0
20,1579,Indígena,Feminino,1,1,Viúvo,Médio,0
22,6218,Negro,Masculino,1,1,Solteiro,Médio,0
43,3708,Branco,Feminino,0,0,Solteiro,Médio,1
58,6617,Pardo,Feminino,0,1,Viúvo,Superior,0
35,3859,Amarelo,Feminino,1,0,Divorciado,Superior,1
55,6606,Negro,Feminino,0,0,Solteiro,Pós-graduação,1
38,8915,Indígena,Masculino,0,1,Solteiro,Médio,0
56,2147,Pardo,Masculino,1,1,Casado,Médio,0
33,3090,Branco,Masculino,1,1,Viúvo,Pós-graduação,0
57,1489,Amarelo,Masculino,1,1,Viúvo,Médio,1
40,8078,Indígena,Masculino,0,1,Viúvo,Pós-graduação,1
46,2786,Pardo,Feminino,0,1,Casado,Pós-graduação,0
27,9179,Pardo,Masculino,1,1,Viúvo,Médio,1
22,8765,Branco,Feminino,1,0,Viúvo,Médio,1
28,1774,Indígena,Masculino,0,0,Casado,Fundamental,0
46,9603,Indígena,Feminino,1,0,Casado,Médio,1
62,1820,Negro,Masculino,1,0,Casado,Superior,1
44,7744,Indígena,Feminino,0,1,Divorciado,Fundamental,0
69,7343,Branco,Masculino,1,0,Divorciado,Médio,0
51,2881,Negro,Masculino,1,1,Divorciado,Pós-graduação,1
31,9136,Indígena,Feminino,1,0,Solteiro,Superior,1
58,7094,Pardo,Masculino,0,1,Solteiro,Fundamental,0
59,5835,Branco,Masculino,0,1,Viúvo,Médio,1
27,2454,Amarelo,Feminino,0,0,Divorciado,Fundamental,0
59,7685,Amarelo,Masculino,0,0,Casado,Pós-graduação,1
68,9084,Branco,Feminino,0,1,Divorciado,Superior,0
28,8500,Branco,Feminino,1,1,Solteiro,Pós-graduação,1
28,1771,Amarelo,Feminino,1,1,Divorciado,Superior,0
52,8404,Amarelo,Feminino,1,0,Divorciado,Pós-graduação,0
36,6133,Amarelo,Feminino,0,0,Viúvo,Superior,1
41,9700,Negro,Masculino,1,1,Casado,Superior,0
18,7590,Branco,Masculino,1,0,Divorciado,Pós-graduação,0
29,9522,Negro,Masculino,1,0,Casado,Pós-graduação,0
64,9661,Indígena,Masculino,0,1,Solteiro,Pós-graduação,1
31,3679,Negro,Masculino,1,1,Divorciado,Pós-graduação,1
20,1609,Pardo,Masculino,0,0,Divorciado,Fundamental,0
69,3816,Branco,Masculino,0,0,Divorciado,Médio,0
62,4024,Indígena,Feminino,1,0,Solteiro,Superior,0
67,3376,Amarelo,Masculino,0,1,Viúvo,Pós-graduação,1
49,7127,Pardo,Masculino,1,1,Casado,Médio,1
33,3445,Indígena,Masculino,0,1,Casado,Médio,1
55,6590,Indígena,Feminino,1,1,Casado,Pós-graduação,1
27,4686,Pardo,Feminino,0,1,Casado,Pós-graduação,0
34,1661,Branco,Masculino,1,1,Casado,Pós-graduação,1
66,8287,Indígena,Feminino,1,0,Solteiro,Médio,0
57,7524,Negro,Masculino,0,0,Viúvo,Fundamental,0
21,2293,Negro,Feminino,0,0,Solteiro,Médio,0
32,5216,Negro,Feminino,1,1,Divorciado,Superior,0
50,9236,Branco,Masculino,0,0,Viúvo,Pós-graduação,0
56,1348,Amarelo,Feminino,1,0,Divorciado,Médio,1
27,1822,Indígena,Masculino,1,1,Viúvo,Médio,1
24,5067,Negro,Feminino,1,1,Viúvo,Pós-graduação,1
50,6081,Branco,Feminino,0,1,Divorciado,Pós-graduação,0
34,3325,Amarelo,Masculino,1,0,Casado,Médio,0
29,8440,Indígena,Feminino,1,0,Viúvo,Superior,0
34,8137,Amarelo,Feminino,0,1,Divorciado,Médio,0
64,6103,Negro,Masculino,0,1,Divorciado,Fundamental,0
33,2386,Amarelo,Masculino,0,0,Casado,Superior,0
31,7926,Branco,Masculino,0,1,Casado,Fundamental,0
20,5606,Negro,Feminino,0,0,Divorciado,Fundamental,1
68,3605,Indígena,Feminino,1,1,Solteiro,Fundamental,1
61,8226,Pardo,Masculino,1,0,Viúvo,Superior,1
68,2222,Indígena,Feminino,0,0,Viúvo,Fundamental,1
67,5027,Indígena,Masculino,1,0,Casado,Fundamental,0
47,9082,Indígena,Masculino,1,0,Casado,Fundamental,1
63,3738,Branco,Feminino,0,0,Solteiro,Fundamental,0
69,4314,Negro,Masculino,1,1,Divorciado,Superior,1
58,8658,Indígena,Masculino,0,1,Solteiro,Superior,0
52,1626,Branco,Feminino,1,0,Solteiro,Pós-graduação,0
43,6064,Branco,Masculino,1,1,Solteiro,Pós-graduação,0
29,1981,Negro,Masculino,1,0,Casado,Fundamental,1
48,8313,Branco,Feminino,1,0,Divorciado,Superior,1
69,9312,Negro,Feminino,0,1,Casado,Pós-graduação,1
34,9055,Branco,Feminino,0,1,Solteiro,Fundamental,1
54,5935,Negro,Masculino,0,0,Casado,Médio,0
25,2062,Amarelo,Masculino,0,1,Divorciado,Médio,1
36,7371,Indígena,Masculino,1,1,Casado,Superior,0
43,3579,Negro,Feminino,0,0,Viúvo,Fundamental,0
21,6147,Negro,Feminino,0,0,Viúvo,Superior,0
32,3000,Amarelo,Masculino,0,0,Casado,Pós-graduação,1
68,4955,Indígena,Masculino,0,0,Casado,Fundamental,1
64,1667,Pardo,Feminino,1,0,Viúvo,Fundamental,1
31,2667,Negro,Masculino,0,1,Divorciado,Superior,0
47,2142,Indígena,Masculino,1,1,Divorciado,Médio,1
65,8785,Branco,Feminino,0,1,Divorciado,Médio,1
59,1310,Indígena,Masculino,1,0,Solteiro,Pós-graduação,1
41,8399,Negro,Masculino,0,1,Solteiro,Pós-graduação,0
63,3909,Amarelo,Feminino,1,1,Divorciado,Pós-graduação,1
69,1893,Pardo,Masculino,1,0,Viúvo,Pós-graduação,0
60,9646,Branco,Masculino,1,1,Solteiro,Superior,0
51,7944,Amarelo,Feminino,0,0,Solteiro,Superior,1
36,7945,Negro,Masculino,0,1,Solteiro,Fundamental,1
20,4074,Amarelo,Feminino,0,0,Casado,Fundamental,0
21,2235,Branco,Feminino,1,0,Viúvo,Pós-graduação,0
28,9194,Indígena,Masculino,0,0,Divorciado,Superior,0
30,6240,Amarelo,Feminino,1,0,Divorciado,Pós-graduação,1
67,5184,Branco,Masculino,1,0,Viúvo,Fundamental,1
35,4181,Amarelo,Masculino,1,0,Divorciado,Pós-graduação,1
36,6315,Negro,Feminino,1,0,Viúvo,Superior,0
61,7138,Pardo,Feminino,1,1,Solteiro,Fundamental,0
50,2262,Pardo,Masculino,0,0,Casado,Fundamental,1
55,5377,Pardo,Feminino,0,0,Solteiro,Superior,1
20,2132,Branco,Feminino,0,1,Casado,Médio,1
66,3507,Pardo,Feminino,0,1,Viúvo,Pós-graduação,1
52,9202,Branco,Masculino,0,1,Casado,Pós-graduação,0
18,3753,Negro,Feminino,1,1,Solteiro,Médio,0
52,6957,Branco,Masculino,0,1,Solteiro,Médio,1
53,1477,Pardo,Feminino,1,1,Divorciado,Pós-graduação,0
55,6602,Pardo,Feminino,1,0,Casado,Fundamental,1
56,3036,Pardo,Feminino,0,1,Casado,Pós-graduação,0
42,9168,Amarelo,Feminino,0,1,Casado,Fundamental,0
57,3594,Pardo,Masculino,1,1,Viúvo,Fundamental,1
30,6643,Pardo,Masculino,0,1,Casado,Pós-graduação,0
21,4324,Branco,Feminino,1,0,Divorciado,Médio,1
23,4210,Indígena,Masculino,1,1,Casado,Pós-graduação,1
28,8707,Amarelo,Feminino,1,1,Casado,Fundamental,1
18,6387,Indígena,Masculino,1,0,Solteiro,Fundamental,0
25,2918,Branco,Masculino,0,0,Solteiro,Médio,1
51,5105,Pardo,Masculino,0,0,Divorciado,Pós-graduação,0
57,1322,Pardo,Masculino,0,0,Solteiro,Pós-graduação,1
69,7517,Indígena,Masculino,0,1,Viúvo,Fundamental,1
26,5008,Pardo,Masculino,0,0,Casado,Médio,1
53,1875,Pardo,Feminino,1,0,Solteiro,Médio,0
66,4182,Amarelo,Masculino,1,1,Viúvo,Superior,1
56,7983,Pardo,Masculino,0,1,Solteiro,Médio,1
59,6966,Pardo,Masculino,0,1,Casado,Fundamental,0
54,6098,Indígena,Feminino,1,0,Solteiro,Superior,1
59,2935,Branco,Feminino,1,1,Solteiro,Médio,0
61,3444,Pardo,Feminino,0,0,Divorciado,Médio,0
38,8974,Amarelo,Masculino,1,0,Viúvo,Superior,0
37,4807,Branco,Feminino,1,0,Casado,Fundamental,1
55,2389,Amarelo,Masculino,0,0,Divorciado,Fundamental,0
18,4158,Indígena,Masculino,0,1,Casado,Superior,1
52,4086,Branco,Feminino,1,0,Viúvo,Fundamental,1
45,1919,Negro,Masculino,0,1,Viúvo,Médio,0
24,5252,Amarelo,Masculino,0,0,Casado,Pós-graduação,0
60,2658,Negro,Feminino,0,1,Viúvo,Fundamental,0
61,9018,Amarelo,Masculino,0,1,Divorciado,Superior,0
26,3673,Branco,Masculino,1,1,Divorciado,Superior,1
18,3320,Amarelo,Feminino,0,0,Divorciado,Fundamental,0
53,4290,Indígena,Masculino,0,0,Viúvo,Médio,1
51,7094,Amarelo,Feminino,0,0,Solteiro,Pós-graduação,0
51,3017,Pardo,Feminino,1,1,Solteiro,Médio,0
34,3775,Amarelo,Feminino,0,0,Casado,Fundamental,0
49,7465,Branco,Feminino,1,0,Divorciado,Fundamental,1
19,1658,Branco,Feminino,1,0,Casado,Fundamental,1
53,1338,Indígena,Feminino,0,1,Viúvo,Fundamental,0
42,6786,Indígena,Feminino,1,1,Solteiro,Médio,1
60,2064,Pardo,Masculino,0,1,Divorciado,Pós-graduação,0
68,9211,Pardo,Masculino,1,0,Divorciado,Fundamental,0
43,3110,Pardo,Masculino,1,0,Viúvo,Médio,0
62,5919,Branco,Feminino,0,1,Casado,Fundamental,1
43,7999,Amarelo,Feminino,0,1,Casado,Médio,1
38,1586,Negro,Feminino,1,1,Casado,Superior,0
35,3694,Pardo,Masculino,1,1,Solteiro,Pós-graduação,0
46,1749,Indígena,Feminino,0,0,Viúvo,Superior,0
68,2722,Indígena,Masculino,1,1,Casado,Fundamental,0
41,8389,Pardo,Feminino,0,0,Viúvo,Fundamental,1
64,6513,Branco,Masculino,1,1,Viúvo,Fundamental,0
45,6393,Indígena,Feminino,1,1,Viúvo,Pós-graduação,1
29,8668,Negro,Feminino,1,0,Viúvo,Fundamental,0
28,1610,Amarelo,Masculino,0,1,Casado,Pós-graduação,1
44,2672,Indígena,Masculino,1,1,Divorciado,Médio,1
40,3828,Negro,Masculino,0,0,Viúvo,Superior,1
50,2366,Amarelo,Feminino,1,0,Solteiro,Fundamental,1
33,5871,Branco,Feminino,1,1,Solteiro,Fundamental,1
45,8092,Negro,Masculino,0,1,Solteiro,Pós-graduação,0
45,5890,Pardo,Feminino,0,0,Viúvo,Pós-graduação,1
62,1985,Amarelo,Masculino,1,0,Solteiro,Superior,0
55,9207,Branco,Feminino,1,1,Solteiro,Pós-graduação,1
23,6273,Indígena,Masculino,0,0,Solteiro,Pós-graduação,0
59,3720,Branco,Masculino,1,0,Solteiro,Pós-graduação,1
46,7479,Negro,Masculino,1,0,Solteiro,Pós-graduação,0
51,8300,Pardo,Masculino,1,0,Solteiro,Superior,0
20,3053,Pardo,Masculino,1,0,Divorciado,Superior,0
23,9101,Indígena,Feminino,0,1,Casado,Pós-graduação,1
65,4250,Negro,Feminino,1,1,Divorciado,Fundamental,0
55,9117,Amarelo,Masculino,1,1,Divorciado,Fundamental,0
30,5739,Negro,Masculino,0,0,Divorciado,Fundamental,0
53,3431,Indígena,Masculino,0,0,Viúvo,Superior,1
32,8927,Indígena,Feminino,0,1,Casado,Pós-graduação,1
23,5491,Pardo,Feminino,1,1,Viúvo,Fundamental,0
50,6239,Amarelo,Masculino,1,1,Solteiro,Superior,0
58,3857,Negro,Masculino,0,0,Solteiro,Fundamental,0
29,3480,Branco,Feminino,0,0,Solteiro,Fundamental,0
60,8906,Pardo,Masculino,1,0,Divorciado,Fundamental,1
30,4923,Branco,Feminino,0,1,Divorciado,Superior,1
50,5315,Branco,Feminino,0,1,Solteiro,Médio,1
68,5572,Branco,Feminino,0,0,Divorciado,Superior,0
45,2992,Negro,Masculino,1,1,Casado,Fundamental,1
53,1710,Branco,Masculino,1,1,Viúvo,Fundamental,0
22,4322,Branco,Feminino,1,1,Viúvo,Pós-graduação,0
42,2824,Branco,Feminino,1,1,Solteiro,Pós-graduação,0
34,2081,Indígena,Feminino,0,1,Solteiro,Médio,1
54,7918,Branco,Feminino,0,1,Solteiro,Pós-graduação,1
36,7026,Pardo,Feminino,1,1,Divorciado,Médio,0
52,6871,Branco,Feminino,0,1,Divorciado,Superior,1
60,4417,Amarelo,Masculino,1,1,Divorciado,Fundamental,0
51,8323,Negro,Masculino,1,0,Casado,Pós-graduação,1
63,5286,Branco,Feminino,1,1,Solteiro,Superior,0
23,4747,Indígena,Feminino,0,0,Divorciado,Médio,1
36,1622,Pardo,Masculino,0,1,Solteiro,Médio,1
18,2183,Pardo,Feminino,1,1,Viúvo,Pós-graduação,1
24,8427,Indígena,Feminino,1,0,Casado,Pós-graduação,1
51,9591,Indígena,Feminino,1,1,Viúvo,Médio,1
36,3664,Branco,Masculino,0,1,Divorciado,Médio,1
50,7364,Negro,Feminino,1,1,Viúvo,Fundamental,0
43,1905,Branco,Masculino,1,0,Viúvo,Fundamental,1
58,9607,Indígena,Feminino,1,0,Viúvo,Superior,1
66,9169,Negro,Feminino,0,0,Solteiro,Pós-graduação,0
59,3560,Branco,Masculino,1,0,Solteiro,Médio,1
44,6740,Pardo,Masculino,0,0,Viúvo,Fundamental,1
55,2953,Amarelo,Feminino,1,0,Solteiro,Superior,0
43,6460,Pardo,Masculino,1,1,Solteiro,Fundamental,0
52,5455,Amarelo,Feminino,0,1,Divorciado,Superior,1
37,2087,Pardo,Feminino,1,0,Divorciado,Médio,1
41,5318,Pardo,Masculino,1,0,Divorciado,Médio,0
64,9358,Indígena,Feminino,0,0,Casado,Fundamental,1
38,4557,Indígena,Feminino,0,0,Viúvo,Pós-graduação,1
43,4018,Indígena,Feminino,0,1,Solteiro,Pós-graduação,0
37,1779,Amarelo,Feminino,1,1,Casado,Pós-graduação,0
23,6453,Negro,Masculino,0,0,Viúvo,Fundamental,0
20,6375,Negro,Feminino,0,0,Divorciado,Médio,1
27,7405,Indígena,Feminino,1,0,Casado,Médio,1
29,7489,Branco,Masculino,1,1,Solteiro,Pós-graduação,1
50,3589,Amarelo,Feminino,0,0,Casado,Pós-graduação,0
39,4983,Amarelo,Masculino,0,0,Viúvo,Médio,0
33,2655,Indígena,Masculino,1,1,Casado,Médio,1
34,9276,Indígena,Masculino,1,0,Solteiro,Superior,1
27,7813,Indígena,Masculino,0,1,Casado,Fundamental,0
29,4297,Pardo,Feminino,1,0,Casado,Pós-graduação,0
36,2506,Amarelo,Feminino,0,1,Viúvo,Fundamental,0
57,1775,Indígena,Feminino,1,1,Casado,Médio,1
40,7119,Pardo,Masculino,1,0,Solteiro,Pós-graduação,1
57,5604,Branco,Masculino,0,0,Viúvo,Fundamental,1
27,5220,Indígena,Masculino,1,0,Viúvo,Médio,0
27,2325,Amarelo,Masculino,1,0,Divorciado,Superior,0
67,5747,Amarelo,Feminino,1,0,Divorciado,Pós-graduação,1
27,4464,Branco,Feminino,1,1,Divorciado,Fundamental,0
56,6267,Indígena,Feminino,0,0,Divorciado,Superior,1
47,1472,Amarelo,Feminino,0,1,Divorciado,Médio,0
21,6071,Negro,Masculino,0,1,Solteiro,Pós-graduação,0
18,5584,Amarelo,Masculino,1,0,Casado,Fundamental,1
60,4534,Pardo,Masculino,1,1,Divorciado,Superior,1
36,9045,Negro,Feminino,0,1,Casado,Superior,0
22,9284,Negro,Masculino,1,1,Casado,Médio,1
47,9120,Branco,Masculino,0,0,Viúvo,Médio,1
43,6907,Branco,Masculino,0,1,Casado,Pós-graduação,0
57,7003,Negro,Feminino,0,1,Viúvo,Fundamental,1
51,8160,Pardo,Feminino,0,1,Viúvo,Fundamental,0
19,2533,Indígena,Feminino,1,1,Viúvo,Fundamental,0
41,3672,Negro,Masculino,1,1,Divorciado,Médio,1
31,8181,Branco,Feminino,0,1,Divorciado,Fundamental,1
58,8270,Indígena,Masculino,1,0,Viúvo,Fundamental,0
59,5329,Negro,Masculino,1,0,Divorciado,Médio,1
30,4238,Indígena,Masculino,0,1,Solteiro,Superior,1
46,1675,Amarelo,Masculino,0,1,Solteiro,Fundamental,0
18,3325,Branco,Masculino,0,0,Divorciado,Fundamental,0
63,3098,Pardo,Feminino,0,1,Solteiro,Pós-graduação,1
51,6529,Amarelo,Feminino,1,1,Casado,Pós-graduação,1
21,1720,Indígena,Feminino,0,0,Solteiro,Pós-graduação,1
45,1649,Amarelo,Feminino,0,1,Viúvo,Superior,1
36,5394,Negro,Feminino,1,0,Casado,Superior,0
18,5035,Negro,Feminino,0,0,Solteiro,Superior,0
53,1413,Negro,Masculino,1,0,Divorciado,Fundamental,0
60,9016,Amarelo,Masculino,1,1,Divorciado,Médio,1
30,4059,Branco,Feminino,1,0,Casado,Fundamental,1
67,1561,Pardo,Masculino,1,1,Divorciado,Médio,1
59,7161,Indígena,Feminino,1,0,Divorciado,Médio,1
22,4041,Branco,Masculino,1,1,Solteiro,Pós-graduação,1
50,7656,Indígena,Feminino,0,0,Divorciado,Pós-graduação,0
31,2841,Amarelo,Masculino,1,0,Divorciado,Fundamental,1
33,2067,Branco,Masculino,1,1,Solteiro,Superior,0
49,6196,Pardo,Masculino,0,1,Divorciado,Médio,1
67,2224,Negro,Masculino,0,1,Solteiro,Médio,0
44,7573,Pardo,Feminino,0,1,Divorciado,Superior,0
52,7446,Pardo,Masculino,0,0,Casado,Superior,1
20,4873,Pardo,Masculino,1,0,Divorciado,Pós-graduação,1
21,6622,Negro,Feminino,1,1,Viúvo,Superior,0
24,9115,Pardo,Masculino,1,1,Solteiro,Superior,1
30,9686,Amarelo,Feminino,1,1,Solteiro,Superior,0
58,2483,Pardo,Feminino,1,0,Solteiro,Superior,1
20,6856,Pardo,Feminino,0,1,Solteiro,Superior,0
34,7711,Amarelo,Feminino,1,1,Viúvo,Médio,0
64,8934,Branco,Masculino,0,0,Solteiro,Fundamental,1
27,2724,Amarelo,Masculino,1,1,Casado,Fundamental,1
64,7309,Indígena,Feminino,1,0,Casado,Superior,1
18,1586,Negro,Feminino,0,1,Solteiro,Pós-graduação,0
45,1560,Amarelo,Masculino,1,1,Casado,Pós-graduação,1
27,1424,Negro,Feminino,0,1,Divorciado,Pós-graduação,1
24,7591,Amarelo,Feminino,1,0,Solteiro,Fundamental,0
56,8029,Pardo,Masculino,0,1,Viúvo,Superior,0
20,5037,Pardo,Masculino,0,0,Viúvo,Superior,1
24,2829,Indígena,Feminino,1,0,Solteiro,Pós-graduação,1
26,4387,Branco,Masculino,1,1,Casado,Pós-graduação,0
57,1925,Amarelo,Masculino,1,1,Solteiro,Pós-graduação,1
52,4902,Indígena,Masculino,0,1,Viúvo,Superior,0
43,2073,Amarelo,Feminino,0,0,Divorciado,Fundamental,1
22,7997,Negro,Feminino,0,1,Solteiro,Médio,0
30,2755,Indígena,Feminino,1,1,Divorciado,Pós-graduação,0
62,6459,Branco,Masculino,0,1,Solteiro,Fundamental,0
47,9451,Amarelo,Feminino,1,0,Divorciado,Médio,0
57,3727,Negro,Feminino,1,1,Solteiro,Superior,1
67,2234,Negro,Feminino,0,0,Casado,Pós-graduação,0
56,3065,Indígena,Masculino,1,1,Casado,Superior,1
27,9276,Pardo,Feminino,1,0,Divorciado,Fundamental,0
59,6045,Indígena,Feminino,0,0,Casado,Pós-graduação,1
40,2862,Indígena,Masculino,0,1,Divorciado,Pós-graduação,0
28,7310,Negro,Masculino,1,0,Casado,Médio,0
29,7578,Branco,Masculino,0,1,Viúvo,Superior,1
30,8531,Indígena,Masculino,1,1,Viúvo,Pós-graduação,0
57,1469,Pardo,Masculino,0,0,Viúvo,Fundamental,0
66,1704,Negro,Feminino,0,0,Solteiro,Pós-graduação,1
63,8900,Pardo,Masculino,1,1,Divorciado,Fundamental,0
66,8366,Negro,Feminino,1,1,Solteiro,Pós-graduação,0
